date,nino34,tropics,nino12,nino3,nino4
2017-09-11,26.3215,26.8845,20.1723,24.3949,28.5672
2017-09-12,26.3297,26.8762,20.1378,24.3417,28.5308
2017-09-13,26.3749,26.8762,20.0256,24.3386,28.4559
2017-09-14,26.3738,26.8675,19.7575,24.2496,28.44
2017-09-15,26.3564,26.8628,19.628,24.0963,28.443
2017-09-16,26.3275,26.8686,19.5839,24.0229,28.4745
2017-09-17,26.3251,26.8841,19.6135,24.0068,28.5284
2017-09-18,26.3142,26.8988,19.6043,24.0706,28.5871
2017-09-19,26.256,26.9082,19.6921,24.045,28.6367
2017-09-20,26.2724,26.9201,19.7305,24.0632,28.6583
2017-09-21,26.2943,26.9305,19.7017,24.0654,28.6301
2017-09-22,26.3482,26.9309,19.6486,24.0915,28.5773
2017-09-23,26.4275,26.9201,19.5441,24.1675,28.5445
2017-09-24,26.4841,26.9013,19.4744,24.2336,28.509
2017-09-25,26.5063,26.9068,19.4583,24.2967,28.4735
2017-09-26,26.5224,26.9205,19.378,24.3895,28.4379
2017-09-27,26.5376,26.9262,19.3281,24.4914,28.3978
2017-09-28,26.5646,26.9412,19.4206,24.6275,28.4119
2017-09-29,26.5888,26.9697,19.5449,24.7193,28.4322
2017-09-30,26.6322,27.0193,19.7271,24.8444,28.5447
2017-10-01,26.694,27.0526,19.8165,24.905,28.6583
2017-10-02,26.7618,27.0713,19.9109,24.9586,28.7266
2017-10-03,26.805,27.0635,20.0311,25.0023,28.7692
2017-10-04,26.8064,27.0541,20.006,25.05,28.7423
2017-10-05,26.7364,27.0474,19.9395,24.9966,28.7232
2017-10-06,26.6279,27.0353,19.8699,24.9302,28.6613
2017-10-07,26.5259,27.0241,19.7833,24.8573,28.6197
2017-10-08,26.3948,27.029,19.7037,24.7306,28.6102
2017-10-09,26.2665,27.0487,19.7356,24.6064,28.5743
2017-10-10,26.2336,27.0538,19.6737,24.5406,28.5236
2017-10-11,26.268,27.0555,19.6353,24.4754,28.5006
2017-10-12,26.2935,27.0648,19.6547,24.4116,28.5171
2017-10-13,26.3028,27.0733,19.641,24.3356,28.4813
2017-10-14,26.3158,27.0671,19.6738,24.2932,28.4416
2017-10-15,26.2722,27.0513,19.6591,24.2154,28.404
2017-10-16,26.1917,27.0564,19.7421,24.1209,28.3634
2017-10-17,26.0688,27.0508,19.8054,24.0887,28.3177
2017-10-18,26.0185,27.0654,19.8804,24.1165,28.301
2017-10-19,25.9833,27.0832,19.7859,24.1587,28.3089
2017-10-20,25.9354,27.0784,19.818,24.1545,28.334
2017-10-21,25.9358,27.0879,19.8817,24.1658,28.3579
2017-10-22,26.0213,27.0976,19.8692,24.1853,28.3969
2017-10-23,26.1071,27.1104,19.8158,24.2451,28.3871
2017-10-24,26.2215,27.1269,19.8312,24.316,28.4527
2017-10-25,26.2787,27.1424,19.857,24.3696,28.479
2017-10-26,26.2762,27.1627,19.8888,24.4368,28.4435
2017-10-27,26.3207,27.1888,19.9328,24.5687,28.4287
2017-10-28,26.32,27.2187,19.9802,24.5966,28.4785
2017-10-29,26.3285,27.2469,20.0653,24.6182,28.5385
2017-10-30,26.2332,27.2605,20.0753,24.5412,28.5951
2017-10-31,26.1944,27.2618,20.0809,24.4527,28.6887
2017-11-01,26.2053,27.2449,20.0224,24.4024,28.703
2017-11-02,26.2042,27.2355,19.9522,24.3253,28.6789
2017-11-03,26.1767,27.2388,19.9823,24.272,28.6283
2017-11-04,26.0573,27.2303,19.9349,24.1313,28.5428
2017-11-05,25.9115,27.2164,19.9254,23.9805,28.4632
2017-11-06,25.8545,27.2239,19.9983,23.9228,28.4108
2017-11-07,25.8209,27.225,19.9974,23.9629,28.3093
2017-11-08,25.7893,27.2275,20.0256,23.9829,28.2565
2017-11-09,25.7479,27.2282,20.0135,24.0076,28.2235
2017-11-10,25.7466,27.232,20.0042,24.0291,28.1596
2017-11-11,25.7616,27.2399,20.2202,24.0555,28.147
2017-11-12,25.8556,27.2575,20.2564,24.1209,28.1921
2017-11-13,25.9386,27.2644,20.3621,24.1751,28.2362
2017-11-14,25.9204,27.2601,20.4175,24.1723,28.25
2017-11-15,25.879,27.2606,20.4573,24.1709,28.2345
2017-11-16,25.8596,27.2652,20.5608,24.1964,28.1963
2017-11-17,25.8599,27.2602,20.614,24.1886,28.1691
2017-11-18,25.8184,27.2449,20.7808,24.1258,28.1674
2017-11-19,25.7621,27.2371,20.8695,24.0464,28.2417
2017-11-20,25.7362,27.2392,21.014,23.9919,28.2924
2017-11-21,25.7217,27.2388,21.0504,23.9032,28.2655
2017-11-22,25.7244,27.2582,21.1344,23.9102,28.2595
2017-11-23,25.7443,27.2682,21.0816,23.907,28.3088
2017-11-24,25.7236,27.2606,21.0279,23.8713,28.3028
2017-11-25,25.7082,27.2433,20.9957,23.8141,28.2713
2017-11-26,25.6703,27.2278,20.9773,23.7609,28.2133
2017-11-27,25.5987,27.2156,21.0073,23.792,28.162
2017-11-28,25.5659,27.2175,20.9784,23.8601,28.1259
2017-11-29,25.5299,27.2027,21.0499,23.9101,28.0536
2017-11-30,25.5034,27.2115,21.2385,23.9341,28.0101
2017-12-01,25.4945,27.2094,21.3751,24.0339,27.9857
2017-12-02,25.52,27.2059,21.5101,24.077,27.9773
2017-12-03,25.5423,27.1986,21.5357,24.0588,27.9638
2017-12-04,25.5928,27.1697,21.4869,23.9811,27.9789
2017-12-05,25.6033,27.1574,21.3938,23.943,28.0129
2017-12-06,25.651,27.1625,21.4053,23.9639,28.1082
2017-12-07,25.6857,27.1687,21.3409,23.9848,28.1328
2017-12-08,25.6769,27.1601,21.2049,23.9871,28.0928
2017-12-09,25.6757,27.1416,21.1683,23.9905,28.0912
2017-12-10,25.6803,27.1337,21.2529,23.9935,28.0926
2017-12-11,25.7182,27.1398,21.2355,24.0454,28.1438
2017-12-12,25.6473,27.1473,21.2006,24.0135,28.0857
2017-12-13,25.5513,27.1404,21.3397,23.9201,28.0054
2017-12-14,25.5448,27.1446,21.429,23.8548,27.9965
2017-12-15,25.4992,27.1468,21.5236,23.7643,28.0228
2017-12-16,25.5198,27.1443,21.6694,23.6745,28.1072
2017-12-17,25.5106,27.1288,21.7212,23.6038,28.1117
2017-12-18,25.5437,27.1135,21.6226,23.6032,28.0859
2017-12-19,25.5931,27.1069,21.5638,23.656,28.0296
2017-12-20,25.6158,27.1058,21.4964,23.7038,27.9832
2017-12-21,25.6289,27.0919,21.4459,23.7645,27.97
2017-12-22,25.6755,27.0819,21.6042,23.8423,27.9924
2017-12-23,25.7182,27.0835,21.7958,23.8866,28.0755
2017-12-24,25.7312,27.0773,21.8597,23.9311,28.0546
2017-12-25,25.7236,27.0647,21.9319,23.9905,28.0015
2017-12-26,25.73,27.0602,22.0312,24.0444,27.9759
2017-12-27,25.7395,27.059,22.0628,24.035,28.0361
2017-12-28,25.7783,27.0803,22.1457,24.0527,28.0953
2017-12-29,25.7401,27.105,22.2529,24.039,28.1064
2017-12-30,25.6726,27.1047,22.5065,24.0462,28.0849
2017-12-31,25.5779,27.0961,22.6347,24.0185,28.0752
2018-01-01,25.519,27.0939,22.6803,23.9773,28.0896
2018-01-02,25.4298,27.0879,22.8394,23.8927,28.1284
2018-01-03,25.4209,27.0924,22.9362,23.8417,28.1726
2018-01-04,25.5178,27.0991,22.9816,23.8815,28.2512
2018-01-05,25.5473,27.1059,23.0593,23.9493,28.2864
2018-01-06,25.5552,27.112,23.1964,24.0095,28.2887
2018-01-07,25.5303,27.1201,23.2398,24.0603,28.2676
2018-01-08,25.5401,27.1362,23.2684,24.0769,28.2626
2018-01-09,25.5761,27.1525,23.2336,24.1239,28.2506
2018-01-10,25.6135,27.1642,23.2116,24.1686,28.2836
2018-01-11,25.6747,27.1637,23.2898,24.2354,28.2395
2018-01-12,25.7654,27.1542,23.4341,24.2856,28.2034
2018-01-13,25.8616,27.156,23.6299,24.3687,28.147
2018-01-14,25.8627,27.1561,23.8648,24.4088,28.0942
2018-01-15,25.8508,27.1457,23.9486,24.4297,28.0342
2018-01-16,25.9081,27.1403,24.011,24.4818,27.9859
2018-01-17,25.9667,27.1343,24.1162,24.563,27.9779
2018-01-18,25.993,27.1271,24.221,24.6002,27.978
2018-01-19,25.9876,27.1268,24.1729,24.6045,27.9499
2018-01-20,25.9931,27.1302,24.0492,24.6248,27.9201
2018-01-21,26.0055,27.1306,24.0135,24.6402,27.8724
2018-01-22,26.0191,27.136,24.0314,24.6218,27.9386
2018-01-23,25.9626,27.1456,24.2014,24.6181,27.9516
2018-01-24,25.9326,27.1738,24.3732,24.6735,27.9241
2018-01-25,25.9835,27.1861,24.4835,24.7799,27.9111
2018-01-26,26.0084,27.1862,24.4876,24.859,27.863
2018-01-27,26.0056,27.1823,24.4703,24.8885,27.8075
2018-01-28,25.9739,27.1574,24.4195,24.8924,27.7524
2018-01-29,25.9201,27.143,24.3643,24.8964,27.7122
2018-01-30,25.9366,27.1337,24.4055,24.9261,27.7204
2018-01-31,25.9757,27.1235,24.4228,24.9618,27.765
2018-02-01,25.9726,27.1246,24.4949,24.9911,27.7668
2018-02-02,25.9514,27.1347,24.604,25.0088,27.8075
2018-02-03,25.9311,27.1327,24.6399,25.0104,27.8029
2018-02-04,25.9184,27.1265,24.7598,25.0807,27.7756
2018-02-05,25.9585,27.125,24.7794,25.1484,27.7904
2018-02-06,25.9775,27.1316,24.815,25.1291,27.8248
2018-02-07,25.9828,27.1454,24.9672,25.1162,27.7945
2018-02-08,25.9957,27.1707,25.0738,25.1356,27.8656
2018-02-09,26.0102,27.183,25.1544,25.1812,27.8551
2018-02-10,25.9751,27.1808,25.3055,25.1578,27.7889
2018-02-11,25.893,27.1862,25.4533,25.145,27.7857
2018-02-12,25.8655,27.2008,25.5309,25.1747,27.8053
2018-02-13,25.8445,27.2148,25.5343,25.2481,27.806
2018-02-14,25.873,27.228,25.4803,25.3373,27.8199
2018-02-15,25.9306,27.2331,25.5056,25.4431,27.7651
2018-02-16,25.8815,27.2412,25.4699,25.4626,27.8182
2018-02-17,25.8427,27.2739,25.762,25.4575,27.8699
2018-02-18,25.8506,27.2989,25.8319,25.5171,27.8238
2018-02-19,25.8995,27.3252,25.9208,25.6149,27.8006
2018-02-20,25.9546,27.3439,26.0778,25.7363,27.7995
2018-02-21,26.016,27.3631,26.1708,25.8319,27.8223
2018-02-22,26.1362,27.3854,26.1893,25.9092,27.8897
2018-02-23,26.1888,27.4083,26.216,25.9497,27.9252
2018-02-24,26.1688,27.4243,26.344,26.0076,27.9513
2018-02-25,26.1331,27.4473,26.4924,26.0595,27.8848
2018-02-26,26.1761,27.4654,26.615,26.0747,27.8917
2018-02-27,26.1839,27.4784,26.7182,26.0816,27.8876
2018-02-28,26.1611,27.4932,26.7457,26.1044,27.8314
2018-03-01,26.1292,27.5035,26.7685,26.1132,27.7655
2018-03-02,26.1087,27.5235,26.7096,26.0924,27.8242
2018-03-03,26.1853,27.5474,26.678,26.074,27.9478
2018-03-04,26.2356,27.5658,26.5115,26.1276,27.9919
2018-03-05,26.2484,27.5661,26.3505,26.1721,27.9776
2018-03-06,26.2591,27.562,26.287,26.216,27.9423
2018-03-07,26.2593,27.5503,26.1119,26.1831,27.9337
2018-03-08,26.2083,27.5458,26.0936,26.1481,27.9037
2018-03-09,26.1833,27.5253,26.0991,26.1041,27.9117
2018-03-10,26.245,27.5106,25.9763,26.0753,27.977
2018-03-11,26.3356,27.519,25.787,26.1142,28.0453
2018-03-12,26.3941,27.5337,25.7557,26.201,28.0571
2018-03-13,26.443,27.5443,25.6993,26.2392,28.0502
2018-03-14,26.4468,27.5621,25.724,26.181,27.9971
2018-03-15,26.4495,27.5781,25.7135,26.1795,27.9968
2018-03-16,26.4489,27.6024,25.7232,26.2093,27.9657
2018-03-17,26.431,27.6107,25.6789,26.234,27.9177
2018-03-18,26.3811,27.633,25.6483,26.2295,27.9184
2018-03-19,26.3412,27.6682,25.5782,26.2327,28.0248
2018-03-20,26.3901,27.7029,25.5689,26.2971,28.1297
2018-03-21,26.4201,27.7075,25.5073,26.3612,28.163
2018-03-22,26.4247,27.6871,25.4601,26.4334,28.1571
2018-03-23,26.4089,27.6497,25.4804,26.5011,28.1212
2018-03-24,26.4,27.6236,25.6333,26.5303,28.0752
2018-03-25,26.4661,27.626,25.547,26.5508,28.0296
2018-03-26,26.5927,27.6508,25.4774,26.5767,28.0426
2018-03-27,26.6712,27.6864,25.3962,26.5998,28.13
2018-03-28,26.7277,27.7279,25.3154,26.6609,28.1507
2018-03-29,26.8531,27.7513,25.2403,26.7146,28.1271
2018-03-30,26.9466,27.7703,25.1409,26.7704,28.1491
2018-03-31,26.898,27.7753,25.0612,26.7604,28.1749
2018-04-01,26.894,27.7963,25.0364,26.7684,28.2264
2018-04-02,26.9264,27.8318,25.035,26.8362,28.2423
2018-04-03,26.9804,27.8687,25.0697,26.9317,28.3271
2018-04-04,27.0339,27.9001,25.1097,27.0439,28.3864
2018-04-05,27.0315,27.9218,25.1949,27.0292,28.4457
2018-04-06,27.0382,27.9283,25.21,26.9983,28.4469
2018-04-07,27.0223,27.927,25.1281,26.9642,28.4086
2018-04-08,27.0822,27.932,25.0384,26.9929,28.4133
2018-04-09,27.1678,27.9466,25.0004,27.0481,28.47
2018-04-10,27.2552,27.9504,24.8852,27.0922,28.4876
2018-04-11,27.2756,27.9508,24.759,27.1136,28.5005
2018-04-12,27.2865,27.9578,24.7256,27.1014,28.4691
2018-04-13,27.2566,27.9775,24.6585,27.0833,28.4653
2018-04-14,27.2331,27.9875,24.6497,27.015,28.5343
2018-04-15,27.2296,27.9834,24.711,26.9738,28.5999
2018-04-16,27.2592,27.9752,24.7501,26.9268,28.6515
2018-04-17,27.2842,27.9673,24.7914,26.8958,28.6812
2018-04-18,27.3021,27.9511,24.7619,26.911,28.6833
2018-04-19,27.3391,27.9518,24.6091,26.9364,28.662
2018-04-20,27.2765,27.9331,24.4706,26.9022,28.591
2018-04-21,27.1351,27.934,24.4978,26.8575,28.5181
2018-04-22,27.1584,27.9452,24.6099,26.8724,28.5367
2018-04-23,27.3153,27.9515,24.6979,26.927,28.6065
2018-04-24,27.3665,27.9522,24.7403,26.9567,28.5973
2018-04-25,27.4213,27.9574,24.7013,26.9882,28.6034
2018-04-26,27.4611,27.9578,24.7055,26.993,28.6966
2018-04-27,27.4601,27.9531,24.6326,26.9739,28.7457
2018-04-28,27.4514,27.9466,24.5832,26.9583,28.7584
2018-04-29,27.4442,27.9378,24.7602,26.933,28.6914
2018-04-30,27.444,27.9242,24.774,26.9343,28.6736
2018-05-01,27.4687,27.9081,24.8059,26.9276,28.6971
2018-05-02,27.5028,27.8971,24.7261,26.8909,28.7673
2018-05-03,27.5457,27.9059,24.6312,26.89,28.8054
2018-05-04,27.5437,27.9174,24.4685,26.8655,28.8688
2018-05-05,27.5333,27.9188,24.3674,26.8271,28.9445
2018-05-06,27.5952,27.9111,24.3953,26.8775,28.9625
2018-05-07,27.5943,27.9095,24.436,26.9365,28.9537
2018-05-08,27.5218,27.9057,24.4615,26.9639,28.9172
2018-05-09,27.4833,27.9051,24.4462,26.9931,28.8582
2018-05-10,27.5505,27.9163,24.4019,27.0212,28.8752
2018-05-11,27.6428,27.9276,24.3034,27.0189,28.8986
2018-05-12,27.692,27.9257,24.1472,27.0017,28.8734
2018-05-13,27.7344,27.9271,24.0383,27.0036,28.8545
2018-05-14,27.7809,27.935,24.103,26.9735,28.9282
2018-05-15,27.8366,27.9341,24.1446,26.9409,28.9979
2018-05-16,27.8624,27.9285,24.1181,26.9338,29.0435
2018-05-17,27.8938,27.9056,24.0047,26.9517,29.0655
2018-05-18,27.8446,27.8673,23.8347,26.9553,29.0377
2018-05-19,27.82,27.8476,23.7831,26.9594,28.923
2018-05-20,27.8284,27.8291,23.7331,26.9724,28.8979
2018-05-21,27.8033,27.8145,23.6919,26.9581,28.9179
2018-05-22,27.8163,27.7966,23.6635,26.9731,28.9369
2018-05-23,27.7975,27.7811,23.6733,27.0028,28.9721
2018-05-24,27.8317,27.7528,23.6857,27.0087,29.0117
2018-05-25,27.8756,27.7349,23.6693,27.0421,28.9756
2018-05-26,27.8539,27.7112,23.6333,27.0723,28.9073
2018-05-27,27.8332,27.6823,23.6174,27.1003,28.8428
2018-05-28,27.8133,27.6633,23.645,27.0653,28.8484
2018-05-29,27.7391,27.6373,23.5854,26.977,28.8332
2018-05-30,27.6597,27.6127,23.4777,26.9172,28.8111
2018-05-31,27.6195,27.5907,23.3025,26.8967,28.8331
2018-06-01,27.6353,27.5748,23.1619,26.8828,28.8453
2018-06-02,27.7142,27.5573,23.0844,26.882,28.8925
2018-06-03,27.7575,27.5445,23.0426,26.9132,28.9051
2018-06-04,27.7395,27.5283,23.0149,26.9361,28.8639
2018-06-05,27.7186,27.515,23.079,26.8844,28.8478
2018-06-06,27.6858,27.508,23.0527,26.8047,28.9145
2018-06-07,27.6876,27.4855,22.9632,26.7556,28.9952
2018-06-08,27.6894,27.4641,22.887,26.7378,28.9988
2018-06-09,27.7171,27.4391,22.8225,26.7597,28.9895
2018-06-10,27.7909,27.4167,22.7883,26.8014,29.003
2018-06-11,27.828,27.3853,22.7422,26.829,29.021
2018-06-12,27.8407,27.3494,22.58,26.8084,29.0315
2018-06-13,27.8355,27.3322,22.4689,26.7743,29.0874
2018-06-14,27.8017,27.3166,22.3434,26.7126,29.086
2018-06-15,27.7155,27.3003,22.2559,26.6583,29.1115
2018-06-16,27.6918,27.2983,22.2705,26.6382,29.1688
2018-06-17,27.7555,27.2957,22.2095,26.6674,29.1852
2018-06-18,27.8898,27.2807,22.159,26.738,29.1474
2018-06-19,27.9275,27.2728,22.1115,26.7381,29.086
2018-06-20,27.9066,27.2714,22.1072,26.6998,29.0656
2018-06-21,27.8978,27.2675,22.0847,26.6754,29.1448
2018-06-22,27.9297,27.2598,22.0722,26.6391,29.2255
2018-06-23,27.9308,27.2337,22.0822,26.626,29.2778
2018-06-24,27.9256,27.2203,22.0461,26.6203,29.2808
2018-06-25,27.9013,27.2095,22.0131,26.6526,29.2025
2018-06-26,27.9042,27.2071,22.0103,26.6845,29.1436
2018-06-27,27.898,27.2009,22.0372,26.6994,29.1296
2018-06-28,27.9167,27.1922,22.0226,26.7225,29.1445
2018-06-29,27.8568,27.163,21.9816,26.7093,29.1668
2018-06-30,27.85,27.148,21.9742,26.7015,29.2189
2018-07-01,27.7998,27.1272,22.0002,26.6481,29.2183
2018-07-02,27.7286,27.1106,22.0291,26.5336,29.2456
2018-07-03,27.6292,27.0653,22.0896,26.4515,29.1576
2018-07-04,27.6069,27.0326,22.0657,26.3665,29.1438
2018-07-05,27.5903,27.0186,22.0332,26.3408,29.1293
2018-07-06,27.5775,26.9996,21.9398,26.2939,29.1034
2018-07-07,27.637,26.9734,21.7523,26.2592,29.0892
2018-07-08,27.6728,26.9708,21.6629,26.2381,29.0267
2018-07-09,27.635,26.9589,21.6023,26.183,28.9851
2018-07-10,27.5847,26.9487,21.576,26.1378,28.9624
2018-07-11,27.538,26.9353,21.5296,26.117,28.8938
2018-07-12,27.5421,26.9168,21.4827,26.1301,28.9645
2018-07-13,27.5153,26.8968,21.525,26.1318,28.9933
2018-07-14,27.4309,26.879,21.545,26.0785,28.9586
2018-07-15,27.3915,26.8507,21.5958,26.0307,28.9262
2018-07-16,27.4035,26.8271,21.5994,26.0207,28.9034
2018-07-17,27.4066,26.8101,21.572,25.9935,28.912
2018-07-18,27.3985,26.7881,21.5653,25.9189,28.9479
2018-07-19,27.357,26.779,21.4862,25.8194,28.9678
2018-07-20,27.329,26.7708,21.352,25.7417,28.9588
2018-07-21,27.3453,26.7631,21.3466,25.7236,28.9429
2018-07-22,27.3775,26.7611,21.2895,25.7578,28.9836
2018-07-23,27.399,26.7655,21.218,25.8066,28.9739
2018-07-24,27.3321,26.7789,21.2032,25.8043,28.9652
2018-07-25,27.2707,26.771,21.2146,25.7723,28.9276
2018-07-26,27.2539,26.7552,21.2412,25.7582,28.8527
2018-07-27,27.2656,26.7677,21.2509,25.7652,28.8423
2018-07-28,27.2357,26.782,21.214,25.737,28.8991
2018-07-29,27.2242,26.7738,21.1986,25.6571,29.0259
2018-07-30,27.224,26.7696,21.2954,25.5446,29.0711
2018-07-31,27.2308,26.7531,21.3461,25.4676,29.083
2018-08-01,27.2376,26.7361,21.326,25.4054,29.1083
2018-08-02,27.1897,26.7356,21.2985,25.3267,29.1603
2018-08-03,27.1149,26.7266,21.2177,25.2854,29.1317
2018-08-04,27.0714,26.7129,21.093,25.2555,29.1099
2018-08-05,27.0516,26.7174,21.0101,25.2091,29.0636
2018-08-06,27.0415,26.6973,20.9033,25.1481,29.0401
2018-08-07,27.051,26.6801,20.8408,25.1283,29.0447
2018-08-08,27.0526,26.6517,20.7963,25.1208,29.0795
2018-08-09,27.0752,26.6375,20.7339,25.0971,29.1452
2018-08-10,27.0939,26.6421,20.6888,25.1274,29.2609
2018-08-11,27.1901,26.6611,20.7292,25.1566,29.3778
2018-08-12,27.2323,26.6719,20.7983,25.1817,29.3793
2018-08-13,27.2258,26.6737,20.8416,25.243,29.3521
2018-08-14,27.1844,26.6766,20.7863,25.2858,29.3574
2018-08-15,27.1807,26.679,20.7404,25.3252,29.2984
2018-08-16,27.1968,26.6905,20.7107,25.3322,29.2601
2018-08-17,27.1989,26.7,20.7401,25.331,29.2217
2018-08-18,27.1295,26.7114,20.771,25.2956,29.2042
2018-08-19,27.0916,26.7079,20.646,25.2504,29.2105
2018-08-20,27.099,26.7033,20.6024,25.2275,29.2184
2018-08-21,27.1381,26.7093,20.6149,25.1935,29.2271
2018-08-22,27.1822,26.7044,20.6133,25.1559,29.1369
2018-08-23,27.1576,26.714,20.5734,25.1064,29.1253
2018-08-24,27.1521,26.7129,20.5115,25.1051,29.1115
2018-08-25,27.1156,26.7112,20.4286,25.1096,29.0711
2018-08-26,27.0591,26.7037,20.4083,25.0786,29.0494
2018-08-27,26.9874,26.7016,20.3762,25.0261,29.0407
2018-08-28,26.9418,26.7047,20.2612,25.0112,29.0386
2018-08-29,26.9296,26.7096,20.196,24.9996,29.0272
2018-08-30,26.9903,26.7287,20.2644,25.0566,29.0133
2018-08-31,26.9501,26.7317,20.2705,25.0223,28.9727
2018-09-01,26.9127,26.7313,20.2702,24.9971,28.9456
2018-09-02,26.9363,26.7397,20.2824,25.0146,28.9286
2018-09-03,26.9889,26.7488,20.3284,25.0077,28.9637
2018-09-04,27.0333,26.7586,20.355,25.0363,29.0028
2018-09-05,27.0227,26.7708,20.3811,25.0572,29.084
2018-09-06,27.0338,26.7891,20.4462,25.0987,29.1405
2018-09-07,27.0831,26.7888,20.4331,25.1308,29.2188
2018-09-08,27.0799,26.7985,20.4366,25.0992,29.2381
2018-09-09,27.0568,26.8021,20.4835,25.0667,29.2299
2018-09-10,27.0105,26.8088,20.5801,25.0588,29.2257
2018-09-11,26.956,26.8243,20.6839,25.0352,29.1625
2018-09-12,26.9079,26.8407,20.7772,25.0379,29.1487
2018-09-13,26.9444,26.86,20.7479,25.0979,29.1589
2018-09-14,26.9394,26.8552,20.7248,25.1023,29.1019
2018-09-15,26.9159,26.8535,20.6567,25.0807,28.9967
2018-09-16,26.8406,26.8344,20.5471,25.0198,28.9222
2018-09-17,26.802,26.8121,20.4723,24.9856,28.9419
2018-09-18,26.8197,26.8118,20.4683,24.9832,28.9596
2018-09-19,26.8367,26.8163,20.4417,24.9604,28.968
2018-09-20,26.8906,26.8312,20.5738,24.9561,29.0243
2018-09-21,26.9074,26.8548,20.76,24.9584,29.0608
2018-09-22,26.9653,26.8829,20.767,25.0075,29.1249
2018-09-23,27.1057,26.9245,20.7492,25.1075,29.1847
2018-09-24,27.1994,26.9547,20.8358,25.2103,29.1969
2018-09-25,27.2219,26.9837,20.8832,25.2857,29.1736
2018-09-26,27.1917,26.9947,20.953,25.38,29.1027
2018-09-27,27.1811,27.0097,21.0036,25.4425,29.1484
2018-09-28,27.1644,27.0185,20.978,25.4348,29.2397
2018-09-29,27.1757,27.0311,21.0113,25.4239,29.3055
2018-09-30,27.3167,27.0642,21.0729,25.4799,29.5099
2018-10-01,27.4301,27.077,21.0863,25.4939,29.603
2018-10-02,27.4673,27.0925,20.9698,25.5196,29.6265
2018-10-03,27.4908,27.1068,21.1031,25.5681,29.5551
2018-10-04,27.523,27.1326,21.135,25.6387,29.4685
2018-10-05,27.5514,27.1437,21.1353,25.6918,29.4365
2018-10-06,27.6051,27.1571,21.1695,25.7934,29.5008
2018-10-07,27.6451,27.1573,21.1406,25.8331,29.5816
2018-10-08,27.6316,27.1629,21.153,25.8501,29.6692
2018-10-09,27.6616,27.1714,21.1983,25.8558,29.7181
2018-10-10,27.6939,27.1677,21.1368,25.8624,29.6998
2018-10-11,27.6655,27.1755,21.0953,25.8527,29.6472
2018-10-12,27.6278,27.1728,21.0722,25.8323,29.565
2018-10-13,27.5828,27.1736,21.1006,25.7897,29.4922
2018-10-14,27.5117,27.1863,21.0784,25.7476,29.4204
2018-10-15,27.4339,27.2008,21.0743,25.6545,29.4063
2018-10-16,27.4299,27.2093,21.1217,25.5749,29.4715
2018-10-17,27.4106,27.222,21.1563,25.5752,29.4909
2018-10-18,27.3751,27.2225,21.1689,25.6032,29.4826
2018-10-19,27.4213,27.2263,21.212,25.6447,29.4814
2018-10-20,27.4954,27.2459,21.231,25.7126,29.5746
2018-10-21,27.5485,27.2574,21.1485,25.7486,29.6089
2018-10-22,27.5965,27.265,21.1613,25.7727,29.5721
2018-10-23,27.6404,27.2851,21.1376,25.8012,29.5599
2018-10-24,27.6777,27.291,21.1066,25.7734,29.5639
2018-10-25,27.682,27.2852,21.1173,25.7055,29.5602
2018-10-26,27.6422,27.303,21.1788,25.6629,29.5864
2018-10-27,27.5727,27.3077,21.2307,25.6406,29.5461
2018-10-28,27.5211,27.3228,21.2445,25.6619,29.5248
2018-10-29,27.5506,27.3363,21.4819,25.7163,29.56
2018-10-30,27.6654,27.3456,21.5992,25.7925,29.5991
2018-10-31,27.8084,27.3484,21.697,25.8789,29.6248
2018-11-01,27.8514,27.3365,21.7389,25.9592,29.594
2018-11-02,27.8509,27.3362,21.7965,26.0142,29.5783
2018-11-03,27.8673,27.3352,21.8489,26.0545,29.5455
2018-11-04,27.8539,27.345,21.8771,26.074,29.5112
2018-11-05,27.8019,27.3518,21.9375,26.0935,29.5123
2018-11-06,27.7289,27.362,21.9065,26.0766,29.5077
2018-11-07,27.6706,27.3834,21.8972,26.0585,29.5079
2018-11-08,27.6071,27.3897,21.9438,26.0523,29.5122
2018-11-09,27.5703,27.3829,21.9864,26.041,29.5026
2018-11-10,27.4943,27.3671,22.1478,25.9893,29.443
2018-11-11,27.54,27.3641,22.3324,25.9945,29.4661
2018-11-12,27.606,27.3629,22.3019,26.017,29.4609
2018-11-13,27.6393,27.3843,22.3761,26.0488,29.4713
2018-11-14,27.5998,27.3977,22.5227,26.0395,29.4627
2018-11-15,27.566,27.3971,22.5358,26.038,29.4495
2018-11-16,27.5702,27.4031,22.5854,26.0325,29.4225
2018-11-17,27.5997,27.4225,22.5781,26.0486,29.4
2018-11-18,27.6006,27.4353,22.5333,26.0501,29.4253
2018-11-19,27.6042,27.437,22.476,26.0251,29.4563
2018-11-20,27.5641,27.4296,22.48,26.0051,29.3916
2018-11-21,27.5334,27.4259,22.6401,25.9948,29.3811
2018-11-22,27.532,27.439,22.8073,25.9534,29.4553
2018-11-23,27.5725,27.4541,22.8837,25.9522,29.4799
2018-11-24,27.5645,27.4657,22.8637,25.9407,29.455
2018-11-25,27.5731,27.4682,22.8911,25.9587,29.425
2018-11-26,27.5879,27.4632,22.9311,25.9904,29.4282
2018-11-27,27.5313,27.4525,22.9922,25.9723,29.3777
